customer_id,plan_tier,region,mrr,api_usage_calls,support_tickets,discount_pct,payment_delays_days,churn_flag,revenue_leakage_flag
CUST-5851,Pro,EMEA,99,36929,12,0.0,0,0,0
CUST-5852,Pro,EMEA,29,36836,7,0.5,35,0,1
CUST-5853,Enterprise,APAC,99,3393,1,0.1,18,0,0
CUST-5854,Enterprise,NAM,99,48762,11,0.5,18,1,1
CUST-5855,Pro,EMEA,99,5439,11,0.2,21,0,0
CUST-5856,Pro,NAM,29,10442,5,0.1,37,1,0
CUST-5857,Pro,APAC,99,29134,4,0.0,4,0,0
CUST-5858,Basic,NAM,499,25884,11,0.0,17,0,0
CUST-5859,Basic,APAC,499,1670,12,0.5,18,0,1
CUST-5860,Basic,EMEA,29,42147,14,0.0,14,0,0
CUST-5861,Enterprise,EMEA,99,28847,4,0.0,11,0,0
CUST-5862,Basic,NAM,29,31767,1,0.0,27,0,0
CUST-5863,Basic,EMEA,99,1974,2,0.0,18,0,0
CUST-5864,Pro,EMEA,99,5735,9,0.0,40,0,0
CUST-5865,Basic,EMEA,99,5725,2,0.0,35,0,0
CUST-5866,Basic,NAM,29,15369,9,0.0,41,0,0
CUST-5867,Basic,APAC,99,36125,6,0.0,44,1,0
CUST-5868,Basic,NAM,99,39105,14,0.1,43,0,0
CUST-5869,Pro,APAC,99,43605,12,0.1,25,1,0
CUST-5870,Basic,EMEA,29,44034,12,0.0,24,0,0
CUST-5871,Enterprise,EMEA,99,15950,6,0.0,32,1,0
CUST-5872,Basic,APAC,499,28625,3,0.0,36,0,0
CUST-5873,Basic,EMEA,499,31992,2,0.1,1,0,0
CUST-5874,Pro,NAM,29,40076,8,0.0,32,0,0
CUST-5875,Pro,NAM,99,12069,8,0.1,26,1,0
CUST-5876,Basic,APAC,499,25837,3,0.5,2,0,1
CUST-5877,Pro,APAC,99,17828,7,0.0,15,0,0
CUST-5878,Pro,APAC,29,7783,9,0.0,23,1,0
CUST-5879,Enterprise,APAC,99,20029,0,0.5,21,0,1
CUST-5880,Pro,EMEA,29,26493,11,0.0,44,0,0
CUST-5881,Enterprise,APAC,29,14117,0,0.0,16,0,0
CUST-5882,Basic,NAM,99,44695,8,0.1,32,0,0
CUST-5883,Basic,NAM,499,4173,1,0.0,23,0,0
CUST-5884,Basic,APAC,29,4226,2,0.0,36,0,0
CUST-5885,Pro,APAC,29,39086,6,0.0,34,0,0
CUST-5886,Basic,EMEA,29,26755,11,0.0,42,0,0
CUST-5887,Basic,APAC,99,15123,9,0.0,10,0,0
CUST-5888,Pro,APAC,99,34034,10,0.1,0,0,0
CUST-5889,Basic,APAC,29,5712,14,0.0,22,0,0
CUST-5890,Pro,EMEA,29,38417,2,0.0,12,0,0
CUST-5891,Basic,APAC,29,45282,9,0.0,31,1,0
CUST-5892,Basic,APAC,29,23889,1,0.0,4,0,0
CUST-5893,Basic,NAM,499,44161,14,0.0,29,0,0
CUST-5894,Enterprise,APAC,499,31539,6,0.5,38,0,1
CUST-5895,Basic,EMEA,499,37476,8,0.0,18,1,0
CUST-5896,Pro,EMEA,29,14438,12,0.0,4,1,0
CUST-5897,Basic,APAC,29,26680,1,0.5,41,0,1
CUST-5898,Basic,EMEA,29,14971,2,0.0,24,0,0
CUST-5899,Pro,NAM,499,6352,1,0.0,36,1,0
CUST-5900,Basic,APAC,499,31401,9,0.0,35,0,0
CUST-5901,Basic,APAC,29,2836,14,0.0,42,1,0
CUST-5902,Basic,EMEA,29,2994,8,0.0,12,0,0
CUST-5903,Basic,APAC,29,14631,5,0.0,32,0,0
CUST-5904,Basic,NAM,99,8148,13,0.0,4,0,0
CUST-5905,Basic,APAC,99,46359,12,0.0,5,0,0
CUST-5906,Pro,EMEA,29,1684,1,0.0,0,0,0
CUST-5907,Enterprise,NAM,29,19928,4,0.1,7,0,0
CUST-5908,Enterprise,APAC,29,29814,0,0.0,7,0,0
CUST-5909,Basic,NAM,99,29757,5,0.0,34,0,0
CUST-5910,Pro,APAC,99,5850,8,0.0,35,0,0
CUST-5911,Basic,NAM,99,16860,5,0.2,18,0,0
CUST-5912,Enterprise,EMEA,499,10781,1,0.1,29,0,0
CUST-5913,Basic,EMEA,499,14737,9,0.0,4,0,0
CUST-5914,Pro,EMEA,29,26341,14,0.0,13,0,0
CUST-5915,Enterprise,NAM,29,13721,11,0.0,43,0,0
CUST-5916,Pro,EMEA,99,47576,3,0.0,1,0,0
CUST-5917,Basic,NAM,499,14378,8,0.2,11,0,0
CUST-5918,Basic,NAM,29,10409,0,0.1,17,1,0
CUST-5919,Pro,EMEA,29,30897,0,0.0,20,0,0
CUST-5920,Basic,NAM,99,25179,1,0.0,29,0,0
CUST-5921,Enterprise,EMEA,29,35197,11,0.1,16,0,0
CUST-5922,Pro,NAM,29,31421,0,0.0,14,0,0
CUST-5923,Basic,NAM,29,3084,2,0.2,35,0,0
CUST-5924,Basic,APAC,29,36637,6,0.0,5,1,0
CUST-5925,Basic,EMEA,99,3071,1,0.1,3,0,0
CUST-5926,Enterprise,APAC,99,25014,10,0.1,36,0,0
CUST-5927,Basic,EMEA,499,21017,4,0.0,40,0,0
CUST-5928,Basic,NAM,499,45400,14,0.1,4,0,0
CUST-5929,Basic,NAM,499,23651,7,0.0,38,0,0
CUST-5930,Pro,EMEA,29,690,13,0.0,28,1,0
CUST-5931,Enterprise,EMEA,29,25551,5,0.0,16,0,0
CUST-5932,Pro,NAM,29,44039,6,0.1,0,1,0
CUST-5933,Pro,NAM,29,24687,6,0.0,1,1,0
CUST-5934,Basic,APAC,29,11407,7,0.5,0,0,1
CUST-5935,Pro,NAM,29,30779,13,0.0,41,0,0
CUST-5936,Basic,NAM,99,24349,11,0.0,41,0,0
CUST-5937,Basic,APAC,29,26791,8,0.0,42,0,0
CUST-5938,Basic,EMEA,29,45328,3,0.0,25,0,0
CUST-5939,Basic,APAC,29,4463,6,0.0,12,0,0
CUST-5940,Basic,NAM,29,29287,10,0.0,43,0,0
CUST-5941,Pro,NAM,99,1618,11,0.1,28,0,0
CUST-5942,Basic,APAC,99,47753,7,0.0,11,0,0
CUST-5943,Enterprise,APAC,29,36472,12,0.0,31,0,0
CUST-5944,Basic,NAM,29,25461,5,0.0,7,0,0
CUST-5945,Enterprise,APAC,99,47064,2,0.2,19,1,0
CUST-5946,Pro,NAM,29,25093,8,0.1,29,0,0
CUST-5947,Basic,EMEA,29,30968,2,0.0,44,0,0
CUST-5948,Basic,EMEA,29,8949,5,0.0,10,0,0
CUST-5949,Basic,APAC,499,1790,9,0.0,30,1,0
CUST-5950,Pro,NAM,99,46266,11,0.0,31,1,0
CUST-5951,Basic,EMEA,99,15521,5,0.2,6,1,0
CUST-5952,Pro,APAC,29,27458,11,0.5,39,0,1
CUST-5953,Pro,NAM,29,5801,12,0.0,19,0,0
CUST-5954,Basic,NAM,99,30493,3,0.0,32,1,0
CUST-5955,Pro,APAC,499,13264,11,0.0,28,1,0
CUST-5956,Basic,NAM,99,29383,7,0.0,38,0,0
CUST-5957,Pro,EMEA,499,23062,10,0.0,43,0,0
CUST-5958,Basic,NAM,499,24848,6,0.0,19,1,0
CUST-5959,Basic,EMEA,29,2114,4,0.0,43,0,0
CUST-5960,Basic,EMEA,29,18765,14,0.5,36,0,1
CUST-5961,Basic,APAC,29,19798,14,0.0,19,0,0
CUST-5962,Basic,NAM,29,17288,13,0.2,27,0,0
CUST-5963,Pro,NAM,29,29383,14,0.0,26,0,0
CUST-5964,Basic,NAM,99,6952,1,0.0,37,0,0
CUST-5965,Basic,EMEA,99,33720,8,0.0,9,0,0
CUST-5966,Pro,EMEA,99,42566,14,0.1,5,1,0
CUST-5967,Pro,APAC,99,26190,2,0.0,7,0,0
CUST-5968,Basic,APAC,29,7347,9,0.5,25,0,1
CUST-5969,Basic,NAM,29,14771,8,0.1,22,0,0
CUST-5970,Basic,APAC,29,39335,2,0.5,37,0,1
CUST-5971,Basic,APAC,99,5829,0,0.0,6,0,0
CUST-5972,Pro,EMEA,99,20750,4,0.0,9,0,0
CUST-5973,Enterprise,APAC,99,13942,10,0.0,36,0,0
CUST-5974,Basic,APAC,99,12595,8,0.1,16,1,0
CUST-5975,Pro,NAM,29,42406,13,0.0,44,0,0
CUST-5976,Basic,APAC,29,9594,14,0.0,15,0,0
CUST-5977,Pro,APAC,99,34692,5,0.0,23,0,0
CUST-5978,Basic,NAM,99,27521,1,0.1,28,0,0
CUST-5979,Pro,EMEA,29,25304,8,0.1,20,1,0
CUST-5980,Enterprise,APAC,499,2169,3,0.0,8,0,0
CUST-5981,Basic,EMEA,29,16955,2,0.0,37,0,0
CUST-5982,Enterprise,EMEA,29,48735,14,0.0,28,0,0
CUST-5983,Basic,EMEA,499,9880,3,0.0,7,0,0
CUST-5984,Basic,NAM,29,23900,4,0.0,25,0,0
CUST-5985,Basic,EMEA,99,28453,3,0.0,5,0,0
CUST-5986,Basic,EMEA,99,17559,10,0.2,32,1,0
CUST-5987,Basic,NAM,29,38706,10,0.5,41,0,1
CUST-5988,Pro,NAM,499,34024,4,0.0,31,1,0
CUST-5989,Pro,APAC,29,35918,1,0.1,29,0,0
CUST-5990,Pro,EMEA,29,39449,2,0.1,39,0,0
CUST-5991,Pro,EMEA,99,12517,11,0.0,7,0,0
CUST-5992,Pro,EMEA,99,28977,14,0.0,13,0,0
CUST-5993,Basic,EMEA,29,5421,5,0.5,28,0,1
CUST-5994,Basic,APAC,29,45982,4,0.0,14,0,0
CUST-5995,Basic,NAM,499,29757,13,0.1,38,0,0
CUST-5996,Basic,NAM,99,48580,7,0.0,1,0,0
CUST-5997,Pro,EMEA,29,8280,5,0.0,23,0,0
CUST-5998,Pro,EMEA,99,44024,7,0.2,21,0,0
CUST-5999,Basic,APAC,29,23556,3,0.1,19,0,0
CUST-6000,Pro,EMEA,29,7164,3,0.0,7,0,0
CUST-6001,Enterprise,APAC,29,16737,13,0.0,25,0,0
CUST-6002,Basic,EMEA,499,2114,8,0.0,11,0,0
CUST-6003,Basic,EMEA,99,32646,13,0.5,44,0,1
CUST-6004,Enterprise,EMEA,29,22670,9,0.0,29,0,0
CUST-6005,Basic,EMEA,99,40755,8,0.0,22,0,0
CUST-6006,Pro,APAC,29,9129,3,0.0,30,0,0
CUST-6007,Pro,APAC,29,49061,5,0.0,20,0,0
CUST-6008,Basic,APAC,99,16579,9,0.0,2,0,0
CUST-6009,Pro,APAC,29,4133,8,0.0,7,0,0
CUST-6010,Basic,APAC,499,12492,12,0.0,27,0,0
CUST-6011,Basic,EMEA,29,30218,8,0.0,25,0,0
CUST-6012,Enterprise,NAM,99,8348,4,0.2,14,0,0
CUST-6013,Pro,NAM,99,20499,9,0.0,37,0,0
CUST-6014,Pro,NAM,29,9299,4,0.2,27,0,0
CUST-6015,Basic,EMEA,99,24982,7,0.0,20,0,0
CUST-6016,Basic,NAM,29,43810,11,0.0,25,0,0
CUST-6017,Enterprise,EMEA,499,40607,13,0.0,44,0,0
CUST-6018,Basic,EMEA,99,42335,8,0.0,3,0,0
CUST-6019,Enterprise,NAM,499,28901,12,0.0,18,0,0
CUST-6020,Basic,NAM,29,25199,5,0.2,37,1,0
CUST-6021,Pro,EMEA,29,41870,6,0.1,44,0,0
CUST-6022,Enterprise,APAC,499,28040,7,0.2,26,0,0
CUST-6023,Pro,NAM,99,35489,1,0.0,20,0,0
CUST-6024,Basic,APAC,499,19129,4,0.1,20,0,0
CUST-6025,Enterprise,NAM,29,49759,6,0.0,32,0,0
CUST-6026,Enterprise,APAC,29,15546,8,0.5,14,0,1
CUST-6027,Basic,NAM,99,40835,4,0.1,31,1,0
CUST-6028,Basic,APAC,29,18857,11,0.1,22,1,0
CUST-6029,Pro,EMEA,99,9504,13,0.0,22,0,0
CUST-6030,Basic,EMEA,499,18236,7,0.0,32,1,0
CUST-6031,Basic,NAM,99,106,13,0.0,29,0,0
CUST-6032,Basic,NAM,99,28397,10,0.1,15,0,0
CUST-6033,Enterprise,EMEA,29,20967,2,0.0,17,1,0
CUST-6034,Pro,EMEA,29,437,6,0.0,32,1,0
CUST-6035,Enterprise,APAC,99,23595,7,0.0,38,1,0
CUST-6036,Basic,NAM,99,34351,8,0.0,21,0,0
CUST-6037,Enterprise,APAC,29,35041,2,0.0,7,0,0
CUST-6038,Enterprise,NAM,29,21083,2,0.0,29,0,0
CUST-6039,Basic,NAM,29,16285,10,0.0,38,0,0
CUST-6040,Basic,APAC,29,42593,11,0.1,15,0,0
CUST-6041,Enterprise,NAM,29,21874,13,0.0,29,0,0
CUST-6042,Enterprise,NAM,499,19727,4,0.5,39,1,1
CUST-6043,Enterprise,EMEA,99,11186,7,0.0,32,0,0
CUST-6044,Enterprise,NAM,29,44310,14,0.0,10,0,0
CUST-6045,Basic,NAM,29,27417,14,0.0,14,0,0
CUST-6046,Enterprise,EMEA,29,33283,8,0.0,10,0,0
CUST-6047,Basic,NAM,29,29104,12,0.0,42,0,0
CUST-6048,Pro,EMEA,29,5212,3,0.1,10,0,0
CUST-6049,Enterprise,NAM,29,1366,4,0.5,5,0,1
CUST-6050,Enterprise,APAC,499,14733,11,0.0,24,0,0
CUST-6051,Enterprise,APAC,99,31824,2,0.0,37,0,0
CUST-6052,Basic,EMEA,99,11123,9,0.0,24,0,0
CUST-6053,Enterprise,EMEA,499,43859,14,0.0,38,0,0
CUST-6054,Pro,NAM,29,48265,1,0.0,36,0,0
CUST-6055,Pro,APAC,499,44878,11,0.0,26,0,0
CUST-6056,Basic,APAC,99,39978,8,0.0,30,0,0
CUST-6057,Basic,NAM,29,46347,13,0.1,9,0,0
CUST-6058,Basic,EMEA,99,21877,9,0.0,34,0,0
CUST-6059,Basic,EMEA,99,17198,2,0.0,38,0,0
CUST-6060,Pro,EMEA,99,13339,1,0.0,17,0,0
CUST-6061,Basic,EMEA,29,40532,4,0.5,28,1,1
CUST-6062,Basic,NAM,29,28556,0,0.2,18,0,0
CUST-6063,Enterprise,APAC,29,10035,4,0.0,15,0,0
CUST-6064,Enterprise,EMEA,99,4288,10,0.0,2,0,0
CUST-6065,Pro,NAM,499,42614,13,0.0,24,0,0
CUST-6066,Pro,APAC,29,1877,7,0.0,43,1,0
CUST-6067,Pro,NAM,99,24427,4,0.5,1,0,1
CUST-6068,Pro,NAM,99,44415,5,0.0,43,0,0
CUST-6069,Pro,EMEA,499,35154,6,0.0,0,0,0
CUST-6070,Pro,APAC,29,23547,1,0.5,11,0,1
CUST-6071,Basic,NAM,29,41800,4,0.0,28,0,0
CUST-6072,Basic,EMEA,99,32519,1,0.1,8,0,0
CUST-6073,Enterprise,NAM,29,45150,2,0.1,32,0,0
CUST-6074,Basic,NAM,499,41687,10,0.2,28,1,0
CUST-6075,Enterprise,EMEA,99,3991,7,0.5,18,0,1
CUST-6076,Pro,APAC,29,41503,3,0.0,12,0,0
CUST-6077,Basic,EMEA,29,2065,0,0.0,28,1,0
CUST-6078,Pro,NAM,29,19680,4,0.0,29,0,0
CUST-6079,Enterprise,APAC,499,40690,9,0.2,16,0,0
CUST-6080,Enterprise,EMEA,99,19214,1,0.0,0,0,0
CUST-6081,Enterprise,EMEA,29,10972,10,0.0,5,0,0
CUST-6082,Enterprise,EMEA,499,45090,0,0.2,7,0,0
CUST-6083,Basic,APAC,99,49583,10,0.0,13,0,0
CUST-6084,Basic,APAC,29,3318,6,0.5,35,1,1
CUST-6085,Basic,NAM,99,33672,2,0.1,5,0,0
CUST-6086,Enterprise,EMEA,99,42422,7,0.1,1,0,0
CUST-6087,Basic,EMEA,99,42643,6,0.0,16,0,0
CUST-6088,Pro,APAC,29,4786,14,0.1,24,0,0
CUST-6089,Pro,EMEA,29,48367,10,0.1,23,0,0
CUST-6090,Basic,APAC,99,22419,10,0.2,10,0,0
CUST-6091,Pro,NAM,29,13247,3,0.0,24,1,0
CUST-6092,Basic,NAM,29,19662,2,0.0,24,0,0
CUST-6093,Pro,NAM,99,3903,6,0.2,16,0,0
CUST-6094,Pro,NAM,99,12712,13,0.0,7,0,0
CUST-6095,Basic,APAC,99,9340,8,0.0,44,0,0
CUST-6096,Pro,EMEA,99,38619,1,0.0,32,1,0
CUST-6097,Pro,EMEA,29,19344,6,0.1,40,0,0
CUST-6098,Basic,EMEA,99,34175,8,0.5,30,0,1
CUST-6099,Pro,EMEA,29,20087,11,0.0,21,0,0
CUST-6100,Pro,NAM,99,21884,3,0.0,29,1,0
CUST-6101,Pro,NAM,499,45423,12,0.0,43,0,0
CUST-6102,Pro,EMEA,99,24411,7,0.1,43,0,0
CUST-6103,Pro,NAM,29,30895,11,0.0,24,1,0
CUST-6104,Pro,APAC,99,14303,13,0.0,10,0,0
CUST-6105,Basic,APAC,29,15817,0,0.0,10,1,0
CUST-6106,Basic,APAC,99,15328,6,0.0,33,0,0
CUST-6107,Pro,NAM,99,44606,13,0.0,20,0,0
CUST-6108,Basic,EMEA,99,12987,3,0.0,26,0,0
CUST-6109,Pro,EMEA,29,6709,4,0.1,22,1,0
CUST-6110,Pro,NAM,99,42062,13,0.1,29,0,0
CUST-6111,Basic,NAM,29,29172,3,0.2,9,0,0
CUST-6112,Basic,APAC,99,27809,3,0.5,28,0,1
CUST-6113,Basic,APAC,99,7792,13,0.0,15,0,0
CUST-6114,Pro,EMEA,99,46384,11,0.0,28,0,0
CUST-6115,Enterprise,EMEA,99,10698,10,0.0,29,0,0
CUST-6116,Basic,NAM,29,36516,2,0.0,34,0,0
CUST-6117,Pro,EMEA,99,41913,8,0.0,1,0,0
CUST-6118,Basic,NAM,99,26711,1,0.0,11,0,0
CUST-6119,Enterprise,NAM,99,40137,10,0.2,20,1,0
CUST-6120,Basic,EMEA,499,31783,13,0.1,14,0,0
CUST-6121,Basic,EMEA,99,2621,6,0.0,23,0,0
CUST-6122,Basic,EMEA,29,1987,6,0.1,6,0,0
CUST-6123,Pro,EMEA,99,29851,12,0.1,19,0,0
CUST-6124,Basic,APAC,29,38767,3,0.5,25,0,1
CUST-6125,Enterprise,APAC,99,22199,4,0.0,35,1,0
CUST-6126,Enterprise,NAM,29,35779,12,0.5,15,0,1
CUST-6127,Basic,NAM,99,43682,5,0.0,14,1,0
CUST-6128,Pro,NAM,29,8244,9,0.5,16,0,1
CUST-6129,Pro,EMEA,99,43891,8,0.1,6,0,0
CUST-6130,Basic,NAM,99,42708,9,0.0,5,0,0
CUST-6131,Basic,EMEA,99,1429,13,0.0,38,0,0
CUST-6132,Enterprise,EMEA,99,24407,7,0.2,3,0,0
CUST-6133,Pro,EMEA,29,43467,5,0.0,25,0,0
CUST-6134,Pro,APAC,29,21668,0,0.0,9,0,0
CUST-6135,Basic,EMEA,499,20201,2,0.0,18,0,0
CUST-6136,Basic,EMEA,29,21969,5,0.1,41,1,0
CUST-6137,Basic,APAC,29,30902,2,0.0,15,0,0
CUST-6138,Basic,EMEA,29,6977,9,0.1,36,0,0
CUST-6139,Enterprise,EMEA,29,48277,8,0.0,14,1,0
CUST-6140,Pro,APAC,499,32125,9,0.0,11,0,0
CUST-6141,Pro,NAM,29,1491,1,0.0,11,0,0
CUST-6142,Basic,APAC,99,35319,12,0.5,28,0,1
CUST-6143,Basic,NAM,29,17159,11,0.0,20,0,0
CUST-6144,Basic,NAM,99,19308,7,0.5,40,0,1
CUST-6145,Basic,NAM,29,22942,9,0.0,25,1,0
CUST-6146,Enterprise,EMEA,29,33312,10,0.5,33,0,1
CUST-6147,Basic,EMEA,29,26452,1,0.5,25,0,1
CUST-6148,Basic,APAC,99,16886,6,0.1,16,0,0
CUST-6149,Enterprise,APAC,99,30326,3,0.0,41,0,0
CUST-6150,Basic,APAC,29,46664,1,0.5,4,0,1
CUST-6151,Pro,NAM,29,9145,4,0.0,25,0,0
CUST-6152,Basic,NAM,29,15620,8,0.5,33,1,1
CUST-6153,Basic,EMEA,499,28654,4,0.5,30,0,1
CUST-6154,Enterprise,APAC,99,8400,9,0.1,22,0,0
CUST-6155,Enterprise,NAM,99,31839,5,0.2,34,0,0
CUST-6156,Basic,APAC,99,10047,13,0.2,35,0,0
CUST-6157,Pro,NAM,99,4269,10,0.0,8,0,0
CUST-6158,Enterprise,APAC,29,46731,8,0.0,6,0,0
CUST-6159,Pro,NAM,29,37171,8,0.0,30,0,0
CUST-6160,Pro,NAM,29,35837,14,0.0,23,0,0
CUST-6161,Basic,EMEA,29,23018,13,0.0,39,0,0
CUST-6162,Basic,APAC,29,47464,3,0.0,13,0,0
CUST-6163,Pro,EMEA,29,20709,3,0.0,15,0,0
CUST-6164,Pro,EMEA,29,8644,9,0.0,37,0,0
CUST-6165,Pro,APAC,29,42271,6,0.5,16,0,1
CUST-6166,Pro,NAM,29,19340,3,0.0,28,1,0
CUST-6167,Pro,NAM,29,23866,1,0.0,19,0,0
CUST-6168,Basic,NAM,499,8701,14,0.0,31,0,0
CUST-6169,Enterprise,NAM,29,26561,0,0.0,10,0,0
CUST-6170,Pro,APAC,99,7628,5,0.5,24,0,1
CUST-6171,Pro,EMEA,29,29662,10,0.0,13,0,0
CUST-6172,Pro,EMEA,29,32477,13,0.5,9,0,1
CUST-6173,Basic,NAM,29,8708,13,0.0,23,1,0
CUST-6174,Pro,APAC,29,28776,6,0.0,29,0,0
CUST-6175,Basic,EMEA,29,18982,10,0.0,35,0,0
CUST-6176,Basic,APAC,29,23369,14,0.0,7,0,0
CUST-6177,Basic,NAM,29,26643,9,0.2,27,0,0
CUST-6178,Basic,NAM,29,30977,5,0.0,26,0,0
CUST-6179,Pro,NAM,99,25097,11,0.5,18,0,1
CUST-6180,Pro,EMEA,99,36575,5,0.0,30,0,0
CUST-6181,Pro,EMEA,29,12396,6,0.2,13,0,0
CUST-6182,Enterprise,EMEA,29,44916,13,0.2,24,0,0
CUST-6183,Basic,APAC,99,19227,11,0.0,9,0,0
CUST-6184,Basic,APAC,99,11511,14,0.0,21,0,0
CUST-6185,Pro,APAC,29,19225,9,0.0,30,0,0
CUST-6186,Pro,NAM,29,26581,2,0.0,22,0,0
CUST-6187,Basic,NAM,29,48267,0,0.0,15,1,0
CUST-6188,Basic,NAM,99,39561,12,0.5,1,0,1
CUST-6189,Basic,NAM,99,3269,8,0.2,12,1,0
CUST-6190,Basic,NAM,29,35281,3,0.5,40,0,1
CUST-6191,Pro,NAM,499,19495,2,0.0,2,0,0
CUST-6192,Basic,APAC,99,38007,8,0.0,4,0,0
CUST-6193,Basic,EMEA,29,9427,10,0.5,22,0,1
CUST-6194,Pro,APAC,499,35440,6,0.0,33,0,0
CUST-6195,Pro,EMEA,99,2391,10,0.1,18,0,0
CUST-6196,Pro,EMEA,29,4834,2,0.0,31,1,0
CUST-6197,Enterprise,APAC,29,22835,8,0.1,35,0,0
CUST-6198,Basic,APAC,499,40564,9,0.0,35,1,0
CUST-6199,Basic,NAM,99,14038,7,0.2,40,0,0
